Time,O'Connell St Outside Pennys,O'Connell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street @ CompuB,Talbot Street North,"Doilier Street, Burgh Quay",Dawson Street Replacement,Dame Street,Talbot Street South,"O'Connell St, Parnell St @ AIB",Grafton Street / Nassau Street / Suffolk Street,"College Green, Bank Of Ireland",Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green @ Church Lane,College Green - Dame St Side
09/07/2019 14:00:00,2592,1732,341,442,851,3149,177,679,0,1352,824,1340,1038,1590,4766,876,748,1396,1199,2799,244,1370,1322
09/07/2019 15:00:00,2804,1791,284,320,1000,3574,97,694,0,1369,667,1176,1098,1685,4590,1054,825,1547,1205,2618,208,1514,1387
09/07/2019 16:00:00,2976,1936,286,356,999,3815,218,701,0,1569,1014,1533,1080,1983,5031,1152,850,1537,1130,2677,317,1441,1605
09/07/2019 17:00:00,2949,2183,274,492,1090,4123,215,856,0,1697,1381,1735,1441,2218,5180,1328,1213,1686,1575,2647,514,1513,1906
09/07/2019 18:00:00,2730,1797,730,424,1388,3574,137,824,0,1409,1402,1467,1274,1991,4113,1061,932,1584,1350,2477,479,1434,1678
09/07/2019 19:00:00,2088,1495,243,374,1136,2698,25,654,0,1061,1356,1174,696,1494,2342,736,667,1071,1239,1619,415,1184,1047
09/07/2019 20:00:00,1490,1197,64,289,893,2388,112,456,0,938,934,867,532,1106,1314,548,398,861,1076,1179,491,845,797
09/07/2019 21:00:00,1202,952,58,212,806,1514,77,462,0,797,706,737,341,1034,934,446,354,580,971,962,360,655,551
09/07/2019 22:00:00,924,996,31,194,740,884,5,569,0,694,594,406,288,763,447,310,219,479,870,724,360,581,474
09/07/2019 23:00:00,576,533,33,124,566,950,203,397,0,404,723,294,224,528,270,299,147,290,658,624,150,438,331
10/07/2019 00:00:00,264,230,11,57,248,356,175,81,0,222,1703,125,58,247,103,84,44,165,511,392,54,96,94
10/07/2019 01:00:00,169,122,8,25,104,210,31,45,0,118,2569,72,26,141,49,40,13,70,155,211,22,51,35
10/07/2019 02:00:00,104,67,9,13,52,178,25,27,0,82,1573,46,23,78,52,18,17,36,99,151,24,42,23
10/07/2019 03:00:00,61,36,2,9,44,137,12,8,0,53,1265,35,10,82,32,11,4,15,82,164,11,34,17
10/07/2019 04:00:00,85,50,6,5,71,63,16,11,0,39,1110,24,20,99,49,26,4,11,84,180,6,20,19
10/07/2019 05:00:00,126,105,15,18,105,136,43,50,0,79,1273,74,24,114,108,35,12,18,82,108,30,51,61
10/07/2019 06:00:00,336,516,29,59,266,1009,91,385,0,340,1826,200,197,297,370,189,78,106,355,344,146,424,282
10/07/2019 07:00:00,706,886,55,121,539,1904,220,712,0,567,2171,363,326,551,896,322,252,281,694,724,411,582,781
10/07/2019 08:00:00,1514,1568,186,363,994,1690,254,1047,0,1006,1777,745,771,906,1996,732,634,549,1303,1523,801,1322,1814
10/07/2019 09:00:00,1568,1338,144,274,720,1888,145,886,0,820,786,773,609,561,2390,712,518,686,896,1220,236,1168,1234
10/07/2019 10:00:00,1793,1457,113,320,712,1311,27,730,0,887,585,837,488,774,2890,577,466,898,982,1380,202,1098,1024
10/07/2019 11:00:00,2018,1233,155,300,637,1268,62,607,0,1094,610,987,582,942,3335,706,522,1114,979,1770,281,985,1056
10/07/2019 12:00:00,2530,1680,354,536,807,1105,310,782,0,1521,980,1480,941,1226,4532,862,882,1363,1170,2560,335,1315,1386
10/07/2019 13:00:00,3183,1712,406,598,1091,1430,303,933,0,1674,1261,1391,1229,1503,5559,1011,1008,1521,1398,2971,290,1599,1659
10/07/2019 14:00:00,2757,1702,309,450,826,1227,155,691,0,1641,855,1333,1023,1343,4863,867,874,1453,1196,2523,349,1343,1353
10/07/2019 15:00:00,2881,1644,316,456,1037,1035,137,762,0,1500,480,1250,1016,1561,4774,923,321,1513,1329,2565,354,1384,1263
10/07/2019 16:00:00,2708,2041,271,466,1182,1262,249,826,0,1553,1012,1379,1060,1662,4401,1087,762,1496,1164,2552,499,1307,1542
10/07/2019 17:00:00,3173,1989,412,549,1497,1433,340,964,0,1700,1311,1564,1371,2308,4769,1295,1067,1563,1414,2870,638,1603,2082
10/07/2019 18:00:00,1752,1389,138,354,1150,1505,163,609,0,1086,1252,1347,649,1398,3270,634,764,1165,1089,1699,625,1001,1285
10/07/2019 19:00:00,1196,1144,86,344,952,2278,107,481,0,813,1179,1015,375,1040,1915,455,526,875,1121,977,555,632,706
10/07/2019 20:00:00,1060,1097,66,254,820,1989,79,415,0,730,913,880,318,1063,1099,488,348,586,1124,864,694,630,554
10/07/2019 21:00:00,819,803,36,203,804,1770,213,370,0,647,656,647,245,867,717,345,254,454,927,803,649,612,474
10/07/2019 22:00:00,729,780,46,173,639,1382,108,441,0,729,702,494,241,691,489,370,236,366,816,567,430,508,346
10/07/2019 23:00:00,421,407,47,109,456,944,91,248,0,323,981,322,163,478,236,199,145,235,513,427,188,351,218
11/07/2019 00:00:00,221,179,9,47,168,411,48,113,0,133,2563,119,58,211,116,104,52,97,249,283,86,100,86
11/07/2019 01:00:00,116,83,12,55,112,306,19,24,0,103,3256,82,32,109,46,51,28,49,170,179,26,59,42
11/07/2019 02:00:00,110,90,4,24,76,224,8,22,0,84,1715,85,22,97,67,38,10,42,146,147,61,32,16
11/07/2019 03:00:00,95,52,8,8,53,163,25,7,0,63,1768,33,13,77,38,15,7,20,94,112,18,20,23
11/07/2019 04:00:00,38,41,10,8,34,63,12,8,0,49,1166,32,14,50,38,29,0,17,38,76,9,19,19
11/07/2019 05:00:00,102,99,9,11,44,229,19,44,0,96,1658,64,41,91,100,35,9,20,95,98,23,52,58
11/07/2019 06:00:00,308,473,39,60,298,498,68,385,0,435,2133,235,195,263,434,151,92,110,445,296,167,451,296
11/07/2019 07:00:00,651,880,57,115,448,1053,208,646,0,681,2023,346,315,334,813,358,254,395,751,694,392,612,707
11/07/2019 08:00:00,1130,1573,143,302,896,1833,157,887,0,963,2007,750,786,791,1731,730,619,908,1097,1660,642,1338,1897
11/07/2019 09:00:00,993,1293,98,245,563,1868,130,778,0,768,777,757,541,760,1916,542,249,799,1078,1180,281,986,1257
11/07/2019 10:00:00,1789,1304,198,312,626,2599,255,1113,0,1102,731,973,609,835,2870,621,520,1032,1013,1626,265,955,1140
11/07/2019 11:00:00,1660,1552,297,344,776,2707,33,1338,0,1376,677,1119,890,977,3755,745,536,1152,1257,2108,377,1155,1186
11/07/2019 12:00:00,2590,1775,509,573,894,3260,229,1273,0,1447,1014,1336,911,1186,4559,899,918,1379,1453,2830,800,1337,1356
11/07/2019 13:00:00,3165,2121,605,663,1168,3513,340,1146,0,1757,1488,1483,1106,1265,5307,999,1260,1641,1419,3522,1391,1627,1574
11/07/2019 14:00:00,2676,1912,474,360,1148,3341,227,787,0,1801,953,1320,1148,1465,4687,1025,851,1331,1346,3165,994,1592,1355
11/07/2019 15:00:00,3039,1875,328,250,1211,3078,219,654,0,1694,893,1333,1059,1529,4782,919,739,1296,1182,2754,830,1549,1408
11/07/2019 16:00:00,3242,2087,277,261,1321,3333,259,848,0,1770,1111,1417,1007,1650,5312,1098,851,1611,1401,2571,699,1563,1596
11/07/2019 17:00:00,3716,2385,309,328,1903,3444,317,916,0,1866,1313,1691,1207,1975,6063,1396,1213,1855,1147,3179,460,1894,2415
11/07/2019 18:00:00,2672,2097,457,425,1521,3421,164,751,0,1325,1658,1532,1078,1784,5219,1129,725,1415,1536,3008,488,1669,1873
11/07/2019 19:00:00,1942,1660,207,409,1323,2858,42,938,0,1194,1325,1432,754,1506,3596,797,578,213,1293,2183,330,1209,1222
11/07/2019 20:00:00,1830,1420,166,340,896,2581,91,497,0,1024,896,1140,521,1270,2652,638,418,739,1318,1680,366,1018,914
11/07/2019 21:00:00,1293,1182,112,289,848,2115,389,566,0,894,655,813,360,1015,1285,498,450,949,1115,994,424,828,721
11/07/2019 22:00:00,907,977,46,177,771,1656,98,533,0,752,611,566,292,829,579,423,349,716,971,894,304,534,502
11/07/2019 23:00:00,593,526,54,121,680,1340,596,500,0,540,1176,361,232,676,287,311,209,495,881,842,251,479,371
12/07/2019 00:00:00,273,309,17,58,204,534,332,180,0,204,2036,177,106,295,124,141,91,194,320,413,353,186,169
12/07/2019 01:00:00,164,123,4,48,142,351,97,96,0,154,2618,81,45,180,88,71,42,73,261,329,236,89,76
12/07/2019 02:00:00,212,113,6,17,104,213,49,131,0,126,2559,58,24,141,54,51,24,64,213,218,265,77,50
12/07/2019 03:00:00,104,72,7,24,88,187,19,134,0,123,2287,46,29,175,29,59,26,40,266,211,214,48,30
12/07/2019 04:00:00,62,47,8,12,41,116,16,19,0,66,2291,44,16,90,41,35,1,27,94,144,135,27,26
12/07/2019 05:00:00,92,140,6,13,37,253,21,45,0,61,1715,97,37,90,120,38,31,22,98,104,131,47,61
12/07/2019 06:00:00,308,473,20,61,255,694,55,347,0,368,1981,243,135,266,412,152,68,158,507,299,516,464,285
12/07/2019 07:00:00,618,849,26,105,540,1707,67,589,0,516,2779,393,277,493,827,306,258,346,757,630,1240,598,728
12/07/2019 08:00:00,1348,1491,110,287,882,2771,167,905,0,811,1941,648,606,985,1590,680,528,656,1215,1563,1511,1174,1675
12/07/2019 09:00:00,1295,1348,54,257,839,3051,224,1065,0,804,667,719,531,853,2171,664,403,648,1127,1170,249,1006,1261
12/07/2019 10:00:00,1722,1497,143,285,689,2356,180,1535,0,866,696,943,564,974,2720,601,451,832,1132,1663,185,980,1150
12/07/2019 11:00:00,2004,1504,224,362,602,2887,181,1355,0,1012,641,1049,706,1058,3464,749,486,1257,1182,2186,303,1168,1109
12/07/2019 12:00:00,2445,1839,403,491,945,3554,138,1174,0,1493,937,1475,792,1156,4594,876,775,1465,1194,2788,603,1467,1440
12/07/2019 13:00:00,2724,2073,451,636,709,3361,233,1018,0,1442,1238,1471,1021,1389,5330,1089,1058,1742,1454,3235,556,1467,1695
12/07/2019 14:00:00,2665,1814,418,546,796,3584,295,840,0,1434,956,1329,1077,1385,5273,1017,727,1501,1723,2754,299,1471,1499
12/07/2019 15:00:00,2451,2116,327,501,791,3406,219,721,0,1551,850,1436,973,1511,4883,1038,829,577,1585,2939,484,1436,1395
12/07/2019 16:00:00,2869,2258,313,549,673,3702,79,951,0,1540,1086,1538,1176,1804,5529,1422,1030,842,1668,3177,490,1540,1773
12/07/2019 17:00:00,2943,2458,380,535,869,3871,227,1000,0,1719,1295,1640,1281,1937,5888,1349,1272,847,1543,3313,629,1790,2079
12/07/2019 18:00:00,2231,2043,321,503,953,3680,203,891,0,1447,1647,1491,988,1750,3982,1087,1006,744,1630,2468,555,1380,1824
12/07/2019 19:00:00,1925,1817,164,434,1111,3420,143,776,0,1190,1710,1344,650,1444,2733,795,710,669,1237,444,711,1207,1253
12/07/2019 20:00:00,1440,1468,141,386,1003,2741,76,719,0,1089,1584,1014,394,1225,1528,681,531,607,1338,201,756,1109,844
12/07/2019 21:00:00,992,1217,49,269,993,2527,90,695,0,914,870,764,366,1109,963,555,456,258,901,180,604,951,717
12/07/2019 22:00:00,855,1038,43,209,1029,2184,66,744,0,842,742,545,418,1023,551,544,429,256,1220,185,608,844,662
12/07/2019 23:00:00,768,787,41,168,916,1844,107,701,0,828,690,395,337,1070,435,523,371,507,1076,166,353,742,620
13/07/2019 00:00:00,460,546,33,127,469,1059,38,699,0,372,1828,269,230,608,230,321,224,469,913,130,153,361,265
13/07/2019 01:00:00,325,324,7,74,349,837,63,619,0,431,2019,159,209,569,108,264,226,324,648,114,116,295,280
13/07/2019 02:00:00,322,359,14,51,319,615,198,490,0,307,2003,110,117,428,101,122,113,346,727,109,47,191,145
13/07/2019 03:00:00,217,248,4,38,244,518,23,434,0,290,1999,104,73,403,90,87,68,164,631,124,34,164,122
13/07/2019 04:00:00,159,81,5,33,94,305,12,94,0,102,1614,61,21,149,65,66,20,49,234,65,31,57,45
13/07/2019 05:00:00,96,72,6,27,53,250,25,80,0,71,1098,61,21,143,91,44,9,43,129,34,19,54,37
13/07/2019 06:00:00,229,285,20,110,159,672,30,248,0,212,1509,171,60,223,233,87,47,59,241,63,60,446,145
13/07/2019 07:00:00,339,507,27,9,235,1041,90,666,0,242,1819,201,151,300,333,99,82,76,376,125,113,379,264
13/07/2019 08:00:00,616,727,53,27,364,1527,114,594,0,352,2574,288,158,396,760,209,196,201,512,166,133,491,358
13/07/2019 09:00:00,930,922,101,190,659,1568,96,700,0,507,527,524,324,661,1440,284,337,441,834,312,213,685,726
13/07/2019 10:00:00,1469,1297,165,274,643,2132,156,769,0,806,606,762,796,996,2359,519,448,748,1160,462,350,948,1209
13/07/2019 11:00:00,1989,1413,334,368,790,2819,140,855,0,1111,627,983,768,1259,3546,612,675,1203,1355,2140,334,1243,1220
13/07/2019 12:00:00,2391,1634,511,472,1058,3226,221,1035,0,1436,502,1159,1107,1528,4725,846,739,1546,1367,2736,490,1570,1411
13/07/2019 13:00:00,2628,1701,516,498,1148,3192,220,1169,0,256,720,1195,1245,1627,5285,886,878,1700,1562,2889,459,1662,1531
13/07/2019 14:00:00,2835,1916,576,367,1193,3438,308,1250,0,1123,839,1266,1305,2256,5832,1086,969,1883,1908,3515,924,1866,1499
13/07/2019 15:00:00,3277,2006,493,290,1353,3734,333,1053,0,948,776,1360,1341,2270,5873,1047,973,2126,1977,3820,1101,1932,1618
13/07/2019 16:00:00,3440,2116,509,434,1406,3752,287,920,0,893,956,1550,1189,2350,5362,1183,1054,2070,2153,3304,761,1710,1494
13/07/2019 17:00:00,3099,2164,381,309,1554,3718,236,878,0,682,1286,1619,821,2247,5166,1100,1069,2085,1683,3129,536,1624,1480
13/07/2019 18:00:00,2678,1924,344,391,1233,3292,200,860,0,656,1568,1396,798,2025,4223,828,867,1652,1673,2603,474,1479,1231
13/07/2019 19:00:00,2071,1654,176,486,1233,2679,226,776,0,1213,1628,1372,682,1774,2861,693,708,1428,1665,1542,514,1245,1032
13/07/2019 20:00:00,1517,1505,91,326,1151,2551,151,822,0,1068,1305,1107,566,1450,1482,640,649,1123,1274,1051,596,1063,922
13/07/2019 21:00:00,1338,1791,46,274,1130,2290,127,1075,0,1014,1448,940,445,1269,1078,574,551,1014,1181,1020,634,995,923
13/07/2019 22:00:00,1005,1273,44,243,953,2011,141,1135,0,1011,746,597,338,1147,674,541,477,954,1142,914,546,812,619
13/07/2019 23:00:00,870,1263,43,237,974,1886,120,1330,0,922,1081,508,360,1205,444,545,521,1183,1206,1073,465,812,690
14/07/2019 00:00:00,557,587,28,145,601,1030,46,718,0,21,2594,348,235,738,217,355,281,735,1083,863,319,390,319
14/07/2019 01:00:00,403,380,17,87,528,811,23,798,0,0,2418,170,215,677,161,263,262,396,950,776,140,332,238
14/07/2019 02:00:00,401,367,17,63,510,764,45,788,0,0,2603,175,206,593,215,202,157,433,1050,711,176,281,213
14/07/2019 03:00:00,380,307,6,62,444,825,38,468,0,62,2117,144,164,668,118,199,110,294,977,754,109,243,216
14/07/2019 04:00:00,177,107,10,28,96,310,30,41,0,94,1566,76,35,209,78,34,15,83,274,415,36,68,31
14/07/2019 05:00:00,101,60,6,21,58,381,6,25,0,44,690,50,13,146,55,27,16,41,132,189,25,37,31
14/07/2019 06:00:00,150,162,11,27,114,368,12,154,0,107,671,111,48,171,102,71,15,82,250,166,39,253,107
14/07/2019 07:00:00,203,219,21,39,187,531,54,96,0,148,1481,104,72,139,160,92,46,162,334,160,59,228,126
14/07/2019 08:00:00,329,464,38,57,314,755,66,276,0,243,2039,192,110,219,305,135,78,178,351,251,82,300,187
14/07/2019 09:00:00,843,721,73,109,460,1243,121,454,0,482,1428,371,211,491,896,238,147,244,661,586,243,455,483
14/07/2019 10:00:00,1474,1213,199,236,543,1619,157,503,0,687,1160,689,410,965,2133,450,253,694,1102,1265,638,838,866
14/07/2019 11:00:00,2206,1977,389,344,804,2632,263,813,0,1026,1221,892,715,1606,3387,532,397,894,1797,2103,1351,1173,1134
14/07/2019 12:00:00,2534,1829,507,398,953,3331,297,914,0,1236,1220,1138,785,1658,4659,758,501,1120,1883,2838,1459,1365,1297
14/07/2019 13:00:00,2480,1628,429,412,996,3077,107,820,0,1358,1426,1213,826,1471,5005,816,664,1461,1785,2856,1153,1343,1358
14/07/2019 14:00:00,2300,1648,464,328,943,3459,99,722,0,1526,1227,1095,878,1304,4515,788,649,1582,1279,2617,942,1401,1089
14/07/2019 15:00:00,2527,1698,360,270,1143,3794,124,714,0,1611,1504,1145,754,1582,4541,800,778,1729,1384,3216,955,1440,1144
14/07/2019 16:00:00,2638,2130,399,494,1372,4233,90,863,0,1668,1628,1114,873,1678,4532,949,710,1499,1348,3690,733,1394,1249
14/07/2019 17:00:00,2571,2186,476,296,1561,3576,165,760,0,1531,1414,1253,736,1682,4361,874,734,1561,1785,3141,448,1425,1076
14/07/2019 18:00:00,2371,2394,655,368,1538,3175,225,876,0,1141,1351,1312,695,1597,3709,747,537,1286,1779,3009,620,1413,1081
14/07/2019 19:00:00,1783,1682,267,369,1340,2645,83,795,0,1008,1402,1226,519,1418,1974,553,461,925,1339,1538,697,1145,751
14/07/2019 20:00:00,1254,1363,61,251,1182,2085,90,732,0,846,1471,891,352,1157,1164,427,309,604,1129,976,533,821,535
14/07/2019 21:00:00,907,919,41,170,821,1579,96,718,0,654,665,736,210,826,772,302,228,460,816,678,414,647,401
14/07/2019 22:00:00,789,797,32,148,745,1426,140,828,0,578,667,509,192,801,434,205,152,351,920,993,254,593,362
14/07/2019 23:00:00,503,439,18,96,515,975,111,554,0,449,800,293,125,605,269,234,105,252,795,591,311,326,253
15/07/2019 00:00:00,271,213,12,61,200,434,37,138,0,119,1687,119,56,228,89,101,34,122,386,323,35,115,92
15/07/2019 01:00:00,151,94,9,34,100,211,19,72,0,101,2447,79,24,111,74,38,15,59,179,199,47,68,35
15/07/2019 02:00:00,114,57,3,27,86,247,12,156,0,102,2113,49,17,127,42,21,10,52,166,146,23,45,19
15/07/2019 03:00:00,82,39,3,18,54,195,12,98,0,61,1296,31,11,101,55,20,3,38,104,193,13,29,13
15/07/2019 04:00:00,78,42,3,12,37,160,14,38,0,33,861,41,17,106,69,11,5,66,111,177,9,23,20
15/07/2019 05:00:00,102,86,8,19,103,240,29,104,0,66,891,66,29,110,99,38,28,149,133,113,21,49,63
15/07/2019 06:00:00,328,477,32,48,289,1178,72,571,0,342,1676,203,136,243,391,135,69,330,407,253,162,459,276
15/07/2019 07:00:00,655,817,57,102,501,1649,138,940,0,559,1438,401,268,355,927,290,224,556,724,632,430,571,732
15/07/2019 08:00:00,1495,1568,388,301,1026,1476,285,1204,0,988,1788,688,692,957,1796,780,652,723,1445,1784,486,1404,1831
15/07/2019 09:00:00,1562,1300,377,264,840,1978,254,863,0,988,690,638,576,967,2105,721,497,762,1186,1274,261,1044,1222
15/07/2019 10:00:00,1865,1379,458,243,717,2253,321,586,0,1093,631,836,611,1222,3106,725,485,775,1348,1568,368,1049,1050
15/07/2019 11:00:00,2226,1406,357,359,938,2551,145,641,0,1067,764,1009,700,1545,3480,720,502,972,1775,2092,860,1153,1030
15/07/2019 12:00:00,2619,1760,461,598,894,2946,201,755,0,1350,1137,1355,929,1751,4805,812,949,1217,1985,3049,1087,1444,1409
15/07/2019 13:00:00,3247,1946,595,446,1218,3641,341,779,0,1754,1464,1530,1109,1499,5203,964,1116,1438,1850,3686,1317,1808,1572
15/07/2019 14:00:00,2722,1919,432,274,1042,3356,436,604,0,1672,963,1267,989,1363,4636,934,796,1645,1381,2759,1161,1727,1341
15/07/2019 15:00:00,3102,1839,321,234,1213,3530,222,671,0,2098,838,1274,917,1519,4495,963,711,1549,1497,3055,1136,1622,1222
15/07/2019 16:00:00,3111,1884,251,310,1472,3860,318,665,0,1748,1026,1294,1060,1679,4843,1188,783,1773,1541,2567,584,1722,1499
15/07/2019 17:00:00,3439,2035,229,213,1882,3634,296,725,0,1773,992,1483,1313,1798,5152,1044,185,944,1760,2524,438,1839,2102
15/07/2019 18:00:00,2830,1938,335,340,1588,3152,291,784,0,1186,1236,1501,914,1484,4092,920,384,709,1360,1900,372,1609,1400
15/07/2019 19:00:00,2407,1473,152,290,1036,2741,136,600,0,940,996,1179,577,1189,2203,617,552,814,1215,218,341,1135,888
15/07/2019 20:00:00,1398,1182,51,215,921,2368,93,425,0,756,1188,948,382,1006,1253,481,324,562,1102,0,400,890,795
15/07/2019 21:00:00,1146,934,26,211,842,1520,134,653,0,588,731,688,268,765,822,337,274,493,955,5,244,636,496
15/07/2019 22:00:00,831,699,39,151,650,1172,68,698,0,594,1112,451,232,633,463,282,218,263,774,0,137,527,322
15/07/2019 23:00:00,459,417,21,105,474,668,98,652,0,363,1380,231,150,380,247,198,105,254,585,0,90,305,248
16/07/2019 00:00:00,223,197,6,35,187,337,29,406,0,116,2621,111,81,210,88,98,25,71,316,0,14,107,131
16/07/2019 01:00:00,115,95,9,13,90,162,9,191,0,76,1760,51,35,119,50,41,13,22,158,0,3,41,35
16/07/2019 02:00:00,167,83,5,7,110,284,12,287,0,111,2031,39,49,141,37,27,11,35,175,228,5,44,69
16/07/2019 03:00:00,95,47,5,5,65,193,25,37,0,67,1308,29,57,117,42,24,3,23,152,250,7,29,30
16/07/2019 04:00:00,45,38,10,10,66,121,26,50,0,35,423,15,16,46,35,12,1,10,48,65,9,22,15
16/07/2019 05:00:00,108,88,9,13,34,194,26,74,0,59,767,58,31,68,118,45,14,18,85,97,8,45,56
16/07/2019 06:00:00,367,427,33,56,295,1113,44,599,0,383,1562,169,156,265,393,161,79,87,353,306,79,447,307
16/07/2019 07:00:00,691,904,39,92,585,2120,118,866,0,584,1912,423,331,499,846,329,275,197,730,724,222,592,799
16/07/2019 08:00:00,1374,1645,123,291,863,2630,238,1047,0,977,1949,698,781,878,1416,707,678,417,1210,1777,517,1303,1848
16/07/2019 09:00:00,1478,1331,100,217,672,2568,126,775,0,795,756,693,543,815,2135,605,506,520,1133,1248,184,1049,1268
16/07/2019 10:00:00,1790,1245,102,254,607,2303,146,614,0,950,544,859,494,939,2907,574,474,736,1035,1442,206,1042,964
16/07/2019 11:00:00,1854,1479,200,296,724,2548,234,693,0,1103,694,968,739,1023,3705,763,523,952,1178,2153,291,1119,1127
16/07/2019 12:00:00,2472,1745,361,590,963,2760,236,746,0,1197,520,1359,868,922,4962,827,814,1290,1248,2717,302,1396,1344
16/07/2019 13:00:00,1123,2037,438,584,1120,2374,265,867,0,1614,1219,1328,1114,1275,5702,1134,1102,1781,1319,3231,421,1534,1697
16/07/2019 14:00:00,531,1868,370,505,870,3088,170,713,0,1314,954,1273,919,1391,4951,864,806,1439,1516,2400,218,1187,1312
16/07/2019 15:00:00,11,1634,269,308,1131,3042,214,609,0,1446,784,1266,1086,1729,4780,894,664,1460,1573,2839,259,1477,1327
16/07/2019 16:00:00,1361,1569,195,353,1135,3414,212,677,0,1320,935,1356,1140,1703,5038,1052,769,1540,1579,2516,238,1588,1489
16/07/2019 17:00:00,3388,873,311,459,1525,3272,318,812,0,1577,1279,1443,1465,1946,5322,1348,1134,1649,1524,2698,309,1623,2167
16/07/2019 18:00:00,2720,1947,198,426,1141,2867,246,682,0,1329,1268,1423,1014,1623,4203,1032,815,540,1288,1893,439,1368,1668
16/07/2019 19:00:00,1983,1510,140,395,1147,2510,142,543,0,1039,1215,1084,544,1252,2382,711,670,84,999,1520,418,1055,966
16/07/2019 20:00:00,1409,1213,78,308,857,1805,120,482,0,944,968,883,411,1091,1365,564,362,732,1036,1043,405,863,741
16/07/2019 21:00:00,974,949,62,192,817,1453,70,450,0,771,1065,649,278,821,785,405,330,454,1039,966,411,670,535
16/07/2019 22:00:00,835,775,47,162,717,1172,78,373,0,653,735,428,254,732,514,323,227,327,926,775,292,587,449
16/07/2019 23:00:00,504,471,14,98,379,703,148,247,0,392,712,285,182,460,239,210,119,240,532,454,73,332,232
17/07/2019 00:00:00,201,181,12,34,177,332,52,78,0,142,2315,107,59,206,86,87,42,52,274,337,11,95,81
17/07/2019 01:00:00,130,78,4,23,86,216,35,24,0,108,2564,34,32,131,39,30,24,32,189,230,11,47,38
17/07/2019 02:00:00,96,60,8,27,58,93,26,22,0,90,1794,36,9,85,40,21,6,16,124,146,10,24,19
17/07/2019 03:00:00,78,55,6,8,32,95,12,8,0,57,1536,36,9,88,39,19,4,17,74,155,9,19,14
17/07/2019 04:00:00,60,34,8,6,19,123,27,8,0,32,1398,27,13,87,34,18,2,10,68,126,5,18,20
17/07/2019 05:00:00,93,78,7,12,46,102,25,32,0,55,1392,47,34,63,105,38,9,20,69,83,6,44,54
17/07/2019 06:00:00,328,439,22,52,299,739,45,288,0,310,1663,204,136,229,459,146,83,81,342,303,112,456,270
17/07/2019 07:00:00,603,917,39,91,462,1707,124,619,0,546,2289,402,306,470,862,294,233,171,690,678,230,594,722
17/07/2019 08:00:00,1256,1568,142,299,878,2372,240,963,0,1047,2009,740,652,992,1772,738,641,455,1212,1587,596,1312,1740
17/07/2019 09:00:00,1153,1294,106,242,576,2735,247,713,0,737,713,735,511,789,1638,614,455,543,1172,1073,316,936,1300
17/07/2019 10:00:00,1357,1379,85,225,515,2318,163,651,0,747,665,891,433,834,2161,478,424,781,1137,1348,340,874,868
