Unnamed: 0,O'Connell Street at Clerys,Grafton St at Card Gallery,Grafton St at M&S,O'Connell Street at Easons,Henry Street at Butlers,Grafton St at Korkys
11/08/2010 13:00,3598,8274,5793,5518,6343,8279
11/08/2010 14:00,3670,6524,5676,5272,5627,5260
11/08/2010 15:00,3864,7723,5494,5442,6120,4281
11/08/2010 16:00,3394,8236,5833,5782,5869,4509
11/08/2010 17:00,3515,7230,5954,5333,5179,4123
11/08/2010 18:00,3766,5278,5414,4621,3658,2495
11/08/2010 19:00,2559,2574,5098,1660,1730,1798
11/08/2010 20:00,1575,1683,3698,1088,1018,1268
11/08/2010 21:00,1065,1824,2358,907,631,1164
11/08/2010 22:00,1511,2713,2858,979,565,1185
11/08/2010 23:00,1183,1549,1730,461,397,873
12/08/2010 00:00,593,1030,1007,210,183,531
12/08/2010 01:00,270,543,622,120,140,348
12/08/2010 02:00,156,532,638,80,47,420
12/08/2010 03:00,163,506,533,100,59,226
12/08/2010 04:00,93,264,242,34,224,222
12/08/2010 05:00,36,155,216,48,220,388
12/08/2010 06:00,159,388,975,157,318,1022
12/08/2010 07:00,481,860,1997,303,559,2298
12/08/2010 08:00,1134,1907,3829,930,1362,3321
12/08/2010 09:00,1611,2045,4434,1434,1834,2733
12/08/2010 10:00,1880,2586,4631,2102,2593,3500
12/08/2010 11:00,2256,4045,5452,3439,4362,4972
12/08/2010 12:00,2519,6269,5536,4699,5338,8716
12/08/2010 13:00,3400,8026,5546,5996,6690,8884
12/08/2010 14:00,3745,7480,4949,5638,6277,6453
12/08/2010 15:00,3661,7163,4510,6029,6335,6350
12/08/2010 16:00,3786,7298,5099,6230,6427,5449
12/08/2010 17:00,3279,7742,5701,6245,6022,4439
12/08/2010 18:00,3285,6531,5664,4302,4491,2344
12/08/2010 19:00,2275,4120,5779,2474,2979,3533
12/08/2010 20:00,1948,2816,5166,1824,2052,2028
12/08/2010 21:00,1597,2121,2574,1365,1151,1589
12/08/2010 22:00,1202,2065,2567,894,641,1814
12/08/2010 23:00,1199,1534,1835,627,379,1147
13/08/2010 00:00,684,992,1078,245,238,475
13/08/2010 01:00,342,444,466,135,103,263
13/08/2010 02:00,198,400,425,137,64,334
13/08/2010 03:00,287,431,482,205,75,220
13/08/2010 04:00,102,251,179,43,201,199
13/08/2010 05:00,36,278,246,50,299,309
13/08/2010 06:00,132,422,892,137,288,841
13/08/2010 07:00,439,790,2134,347,760,1721
13/08/2010 08:00,1135,1302,4842,1015,1503,2678
13/08/2010 09:00,1381,1584,4412,1312,2021,2405
13/08/2010 10:00,1818,1842,4556,2253,2897,3705
13/08/2010 11:00,2326,3663,5553,3083,4154,4612
13/08/2010 12:00,2864,6974,5671,4103,4889,7633
13/08/2010 13:00,3501,8761,5040,5590,6340,7612
13/08/2010 14:00,4285,7846,5181,5123,6181,5853
13/08/2010 15:00,3215,7642,5331,5911,6461,5626
13/08/2010 16:00,3682,8329,5606,6066,6808,5959
13/08/2010 17:00,3460,7956,6608,5857,6590,3707
13/08/2010 18:00,2925,5593,6324,3743,4718,1954
13/08/2010 19:00,2268,3225,5193,2282,2329,2076
13/08/2010 20:00,1518,2105,4067,1343,1271,1569
13/08/2010 21:00,1270,2399,2485,1201,811,1614
13/08/2010 22:00,1248,2696,2878,876,550,1659
13/08/2010 23:00,1484,2148,2354,603,331,1327
14/08/2010 00:00,1015,1564,1737,343,306,676
14/08/2010 01:00,585,1236,1417,217,170,473
14/08/2010 02:00,345,843,1041,235,133,528
14/08/2010 03:00,418,899,1088,438,115,353
14/08/2010 04:00,188,341,421,76,152,200
14/08/2010 05:00,38,301,309,63,108,284
14/08/2010 06:00,118,232,564,113,432,368
14/08/2010 07:00,262,368,861,98,509,410
14/08/2010 08:00,517,650,1354,375,1156,646
14/08/2010 09:00,865,1174,2087,1174,2131,1372
14/08/2010 10:00,1671,2418,4447,2052,3453,2480
14/08/2010 11:00,2195,4527,5400,3218,4653,4207
14/08/2010 12:00,2805,7298,5256,4033,7383,5385
14/08/2010 13:00,3266,10197,4373,4400,5417,6205
14/08/2010 14:00,3634,9784,2893,4387,4705,6480
14/08/2010 15:00,4018,10842,3459,4603,5623,6762
14/08/2010 16:00,3616,10054,6199,4372,8205,6237
14/08/2010 17:00,3467,10702,6516,3754,9304,3965
14/08/2010 18:00,3225,5376,5984,2308,4992,2043
14/08/2010 19:00,2607,2723,5102,1459,1981,1311
14/08/2010 20:00,1823,1975,4031,1035,989,932
14/08/2010 21:00,1430,2530,2515,1101,757,1108
14/08/2010 22:00,1844,3023,2987,1060,641,1099
14/08/2010 23:00,1837,2510,2737,835,341,980
15/08/2010 00:00,937,1964,1880,419,247,772
15/08/2010 01:00,559,1252,1507,251,135,606
15/08/2010 02:00,359,1197,1292,262,174,701
15/08/2010 03:00,508,1776,1637,384,155,576
15/08/2010 04:00,217,792,823,157,69,148
15/08/2010 05:00,57,166,302,52,41,77
15/08/2010 06:00,62,117,400,72,115,151
15/08/2010 07:00,109,191,495,76,267,211
15/08/2010 08:00,180,279,807,131,249,361
15/08/2010 09:00,434,627,1553,345,408,1016
15/08/2010 10:00,733,1622,2654,797,1209,1895
15/08/2010 11:00,1236,2684,3961,1773,2342,3278
15/08/2010 12:00,1864,4734,4342,2933,2514,4469
15/08/2010 13:00,2842,7401,4642,2771,2706,4280
15/08/2010 14:00,3751,8266,3352,2239,2876,4384
15/08/2010 15:00,3458,8500,3749,2271,3775,4525
15/08/2010 16:00,3687,6610,5627,2105,4840,3816
15/08/2010 17:00,3323,5281,5119,2442,7465,2750
15/08/2010 18:00,3654,4209,5488,1940,3609,1383
15/08/2010 19:00,2523,2078,4158,1293,1241,1110
15/08/2010 20:00,1382,1578,3143,978,738,821
15/08/2010 21:00,998,1697,1611,954,612,799
15/08/2010 22:00,947,1240,1634,692,390,646
15/08/2010 23:00,891,982,1277,462,264,465
16/08/2010 00:00,465,543,595,218,131,321
16/08/2010 01:00,257,304,323,135,69,301
16/08/2010 02:00,137,154,180,87,50,295
16/08/2010 03:00,100,99,94,50,100,215
16/08/2010 04:00,37,205,143,28,96,200
16/08/2010 05:00,45,322,231,37,298,273
16/08/2010 06:00,110,413,890,157,351,621
16/08/2010 07:00,414,576,1826,325,773,1253
16/08/2010 08:00,852,2053,3821,845,1246,1860
16/08/2010 09:00,1431,1992,3303,1227,1702,1888
16/08/2010 10:00,1686,2237,4413,1646,3075,2754
16/08/2010 11:00,2170,3086,5473,2543,3902,3925
16/08/2010 12:00,2363,5320,6196,3748,4872,8179
16/08/2010 13:00,3255,8083,6216,5566,6209,8438
16/08/2010 14:00,3608,6849,5952,4857,5680,5704
16/08/2010 15:00,3132,6493,5710,5062,5554,4630
16/08/2010 16:00,2768,6398,5801,4693,5110,6139
16/08/2010 17:00,3001,6576,4875,5449,4998,4213
16/08/2010 18:00,3242,4051,3758,3874,2936,1729
16/08/2010 19:00,2209,2255,2690,2164,1741,1357
16/08/2010 20:00,1848,1286,1667,1354,1039,962
16/08/2010 21:00,1226,1056,1215,583,571,934
16/08/2010 22:00,1045,1553,1418,456,460,984
16/08/2010 23:00,1024,874,748,299,249,459
17/08/2010 00:00,481,452,291,74,156,271
17/08/2010 01:00,191,206,196,56,95,235
17/08/2010 02:00,134,174,119,32,39,183
17/08/2010 03:00,145,202,140,24,100,195
17/08/2010 04:00,48,167,94,17,204,303
17/08/2010 05:00,70,175,221,45,319,335
17/08/2010 06:00,155,534,741,192,492,899
17/08/2010 07:00,430,944,2359,447,668,1679
17/08/2010 08:00,884,1069,4819,1111,1156,2593
17/08/2010 09:00,1383,2077,4383,1273,2006,2355
17/08/2010 10:00,1725,2189,3090,2235,3900,3055
17/08/2010 11:00,1928,3951,4360,4140,4373,4352
17/08/2010 12:00,2961,6175,5570,4427,4335,8739
17/08/2010 13:00,3483,8654,4918,5400,6359,7774
17/08/2010 14:00,3539,9383,3904,4898,5364,5208
17/08/2010 15:00,3388,8663,5572,5119,5813,4494
17/08/2010 16:00,3149,7820,5990,5433,6081,4413
17/08/2010 17:00,3527,8333,7004,4933,6023,4055
17/08/2010 18:00,3355,6227,6654,3697,3591,2127
17/08/2010 19:00,2409,2727,5079,2005,2097,1853
17/08/2010 20:00,1495,1816,3591,1293,1335,1228
17/08/2010 21:00,1143,1825,2203,1038,752,1158
17/08/2010 22:00,1153,1998,2385,870,701,1323
17/08/2010 23:00,1089,1313,1630,539,371,730
18/08/2010 00:00,492,797,830,224,188,278
18/08/2010 01:00,146,320,335,96,107,187
18/08/2010 02:00,90,456,552,133,44,260
18/08/2010 03:00,113,411,477,63,132,173
18/08/2010 04:00,55,216,159,30,248,190
18/08/2010 05:00,54,151,219,45,325,288
18/08/2010 06:00,137,374,870,172,446,758
18/08/2010 07:00,452,888,2443,360,661,1561
18/08/2010 08:00,926,1937,4763,1093,1446,2209
18/08/2010 09:00,1535,2197,3941,1334,2069,2244
18/08/2010 10:00,1922,2300,4170,1869,2817,2687
18/08/2010 11:00,2650,3391,5070,3094,4119,3924
18/08/2010 12:00,2899,5184,5253,3854,3953,8145
18/08/2010 13:00,4043,7733,5155,5632,5645,7340
18/08/2010 14:00,4189,7901,3527,4189,4139,4659
18/08/2010 15:00,3907,6306,4978,4702,5128,3785
18/08/2010 16:00,3917,6642,6131,5374,5831,3990
18/08/2010 17:00,3548,7577,6349,4837,6409,3649
18/08/2010 18:00,3896,4656,5693,3579,3537,2209
18/08/2010 19:00,4491,2514,5039,1498,1949,1594
18/08/2010 20:00,1631,1581,3500,1156,1194,1125
18/08/2010 21:00,1158,2005,2030,1014,951,1031
18/08/2010 22:00,1401,2317,2377,835,592,1052
18/08/2010 23:00,1283,1727,1844,534,363,773
19/08/2010 00:00,571,1078,1116,229,373,458
19/08/2010 01:00,256,576,532,111,152,299
19/08/2010 02:00,141,691,735,120,131,362
19/08/2010 03:00,158,851,915,179,69,194
19/08/2010 04:00,77,417,252,122,301,190
19/08/2010 05:00,53,184,246,56,277,333
19/08/2010 06:00,167,462,898,179,387,878
19/08/2010 07:00,367,928,2417,336,694,1976
19/08/2010 08:00,890,1917,3070,820,1692,2855
19/08/2010 09:00,1413,1935,3247,1611,2371,2350
19/08/2010 10:00,1460,2502,3810,2211,3996,3011
19/08/2010 11:00,2175,4384,5519,3347,4398,4280
19/08/2010 12:00,2879,6965,6400,4271,5382,7503
19/08/2010 13:00,3302,8722,6028,6025,6957,7644
19/08/2010 14:00,3395,7290,4774,5682,4953,5554
19/08/2010 15:00,3688,6351,4042,5966,4896,5457
19/08/2010 16:00,3898,6031,3864,5979,4973,4686
19/08/2010 17:00,3942,7482,3533,6534,5054,3824
19/08/2010 18:00,3669,5650,3849,4239,3500,2020
19/08/2010 19:00,2401,3704,4380,2730,2439,3038
19/08/2010 20:00,2002,2660,3800,1977,1710,1745
19/08/2010 21:00,1351,2258,2286,1054,941,1366
19/08/2010 22:00,1166,1924,2082,742,606,1560
19/08/2010 23:00,1088,1559,1562,432,565,987
20/08/2010 00:00,618,1002,1080,138,209,306
20/08/2010 01:00,300,548,591,72,66,164
20/08/2010 02:00,192,407,472,100,74,288
20/08/2010 03:00,237,550,544,155,56,167
20/08/2010 04:00,106,257,186,45,275,194
20/08/2010 05:00,42,213,270,54,311,231
20/08/2010 06:00,121,435,755,148,438,479
20/08/2010 07:00,461,970,2242,323,522,1113
20/08/2010 08:00,910,1746,4115,792,1682,1681
20/08/2010 09:00,1458,2188,4194,1371,1966,1979
20/08/2010 10:00,1597,2244,4848,1923,2697,2562
20/08/2010 11:00,2093,3641,4996,2888,3184,3173
20/08/2010 12:00,2914,6095,5277,4887,4580,5333
20/08/2010 13:00,3493,8360,4836,4902,5092,5194
20/08/2010 14:00,4162,9531,3839,4020,4117,3544
20/08/2010 15:00,4436,8358,4811,5265,5556,4140
20/08/2010 16:00,4352,6931,6734,5457,6575,4202
20/08/2010 17:00,4469,8041,7111,5496,6803,2154
20/08/2010 18:00,3296,5813,6763,3178,4929,680
20/08/2010 19:00,4095,3070,5554,1669,2184,1405
20/08/2010 20:00,1679,2251,4056,1193,1344,1158
20/08/2010 21:00,1414,2676,2921,1116,990,1209
20/08/2010 22:00,1420,2832,3234,1035,555,945
20/08/2010 23:00,1254,2346,2641,666,477,867
21/08/2010 00:00,822,1610,1821,383,254,897
21/08/2010 01:00,488,1008,1192,262,142,626
21/08/2010 02:00,279,862,1042,235,138,701
21/08/2010 03:00,213,1015,1199,279,168,468
21/08/2010 04:00,203,454,385,78,100,265
21/08/2010 05:00,71,339,306,76,223,377
21/08/2010 06:00,60,267,554,135,270,488
21/08/2010 07:00,200,373,879,150,401,545
21/08/2010 08:00,391,715,1647,454,639,857
21/08/2010 09:00,640,1255,2461,1019,2001,1821
21/08/2010 10:00,1168,2258,4153,1987,3457,3290
21/08/2010 11:00,1741,5156,5282,3348,4304,5581
21/08/2010 12:00,2421,7210,5345,4267,6489,7144
21/08/2010 13:00,2753,8008,4168,4985,6129,8232
21/08/2010 14:00,2811,9898,4344,5258,6236,8598
21/08/2010 15:00,3110,9613,3866,5496,6985,8970
21/08/2010 16:00,3133,10357,4381,6269,7211,8273
21/08/2010 17:00,3240,9120,6215,4542,6602,5258
21/08/2010 18:00,2641,6355,4985,3418,4173,2707
21/08/2010 19:00,2160,3269,4688,2184,1921,1740
21/08/2010 20:00,1760,1953,3334,1173,912,1238
21/08/2010 21:00,1403,2833,2596,1110,811,1469
21/08/2010 22:00,1539,3406,3046,891,541,1457
21/08/2010 23:00,1421,2497,2619,627,318,1302
22/08/2010 00:00,862,1708,1752,349,236,929
22/08/2010 01:00,415,1161,1573,227,157,728
22/08/2010 02:00,345,1100,1391,240,155,842
22/08/2010 03:00,407,1378,1462,390,113,693
22/08/2010 04:00,234,622,717,141,66,177
22/08/2010 05:00,103,158,299,72,51,93
22/08/2010 06:00,70,134,398,100,147,181
22/08/2010 07:00,114,244,599,67,157,253
22/08/2010 08:00,145,289,732,106,416,434
22/08/2010 09:00,415,642,1073,545,797,1228
22/08/2010 10:00,974,1454,2430,1048,1595,2284
22/08/2010 11:00,1770,2927,3553,2277,2417,3948
22/08/2010 12:00,3009,4810,4717,2993,2949,5378
