Date and Time,O'Connell St Outside Clerys,O'Connell St Outside Pennys,Grafton Street,Henry Street
25/10/2008 10:00,2063,2922,2545,3846
25/10/2008 11:00,2379,4682,4865,4873
25/10/2008 12:00,3019,6125,7137,6572
25/10/2008 13:00,3075,7642,8618,8309
25/10/2008 14:00,3255,7921,9639,7778
25/10/2008 15:00,3254,8608,9292,7955
25/10/2008 16:00,3622,7662,8347,7434
25/10/2008 17:00,3050,7098,7613,6629
25/10/2008 18:00,2864,4662,5572,4198
25/10/2008 19:00,1977,2197,2867,1731
25/10/2008 20:00,2059,1640,2110,749
25/10/2008 21:00,1818,1358,1782,623
25/10/2008 22:00,1841,1475,1712,427
25/10/2008 23:00,1331,1101,1421,307
26/10/2008 00:00,794,552,1446,212
26/10/2008 01:00,1015,921,1418,176
26/10/2008 02:00,576,820,1222,152
26/10/2008 03:00,147,323,1077,209
26/10/2008 04:00,80,119,691,72
26/10/2008 05:00,80,67,235,33
26/10/2008 06:00,152,137,192,116
26/10/2008 07:00,197,129,276,127
26/10/2008 08:00,423,260,421,157
26/10/2008 09:00,964,1455,782,462
26/10/2008 10:00,1864,4248,1744,1927
26/10/2008 11:00,2709,3948,3642,2581
26/10/2008 12:00,4193,4411,5991,3911
26/10/2008 13:00,4759,4812,7324,5517
26/10/2008 14:00,3148,5366,7433,6298
26/10/2008 15:00,2509,6021,8292,6562
26/10/2008 16:00,2755,5788,7814,5826
26/10/2008 17:00,2804,6528,7127,4732
26/10/2008 18:00,2834,5061,4653,3284
26/10/2008 19:00,2097,2917,2606,1603
26/10/2008 20:00,1959,2434,1734,799
26/10/2008 21:00,1627,1775,1290,511
26/10/2008 22:00,1652,1589,1045,449
26/10/2008 23:00,1023,1149,874,295
27/10/2008 00:00,500,481,936,174
27/10/2008 01:00,356,407,619,90
27/10/2008 02:00,376,609,831,105
27/10/2008 03:00,662,1054,1264,143
27/10/2008 04:00,152,223,451,74
27/10/2008 05:00,58,151,177,80
27/10/2008 06:00,166,203,185,135
27/10/2008 07:00,430,245,496,193
27/10/2008 08:00,623,446,736,221
27/10/2008 09:00,804,2491,1629,1277
27/10/2008 10:00,1638,4252,2488,2062
27/10/2008 11:00,2163,4252,4498,3503
27/10/2008 12:00,2496,3480,5871,4318
27/10/2008 13:00,4210,4265,7022,5631
27/10/2008 14:00,2839,5564,8274,6351
27/10/2008 15:00,2584,6624,9358,7191
27/10/2008 16:00,2312,5746,8493,5698
27/10/2008 17:00,2642,5958,6884,5161
27/10/2008 18:00,2474,4495,3870,2661
27/10/2008 19:00,2015,2905,2249,1051
27/10/2008 20:00,1787,1867,1440,684
27/10/2008 21:00,1258,1316,1035,393
27/10/2008 22:00,1161,1264,929,249
27/10/2008 23:00,830,669,616,110
28/10/2008 00:00,303,324,288,65
28/10/2008 01:00,100,119,136,50
28/10/2008 02:00,112,112,117,69
28/10/2008 03:00,204,167,109,82
28/10/2008 04:00,53,40,113,105
28/10/2008 05:00,121,96,246,172
28/10/2008 06:00,476,297,563,410
28/10/2008 07:00,1179,646,1235,745
28/10/2008 08:00,2409,1484,2768,761
28/10/2008 09:00,2076,4075,2575,1678
28/10/2008 10:00,2538,3758,3244,3384
28/10/2008 11:00,3264,6206,4802,5194
28/10/2008 12:00,4358,7204,7239,7117
28/10/2008 13:00,7073,7527,10856,8677
28/10/2008 14:00,3906,7479,9224,8525
28/10/2008 15:00,3482,7822,9116,8711
28/10/2008 16:00,3445,7782,9141,8170
28/10/2008 17:00,4084,9963,10640,6739
28/10/2008 18:00,3505,7346,6747,3907
28/10/2008 19:00,2143,3168,3141,1584
28/10/2008 20:00,1706,2243,1786,937
28/10/2008 21:00,1348,1505,1417,651
28/10/2008 22:00,1121,1201,1103,332
28/10/2008 23:00,768,700,891,234
29/10/2008 00:00,313,227,557,95
29/10/2008 01:00,152,80,187,53
29/10/2008 02:00,119,140,146,120
29/10/2008 03:00,134,141,179,110
29/10/2008 04:00,74,61,217,135
29/10/2008 05:00,136,109,316,334
29/10/2008 06:00,587,306,678,522
29/10/2008 07:00,1114,831,1523,1003
29/10/2008 08:00,2500,2136,3156,1314
29/10/2008 09:00,2077,2323,3030,2494
29/10/2008 10:00,2025,3378,3150,5148
29/10/2008 11:00,2538,5111,4645,5510
29/10/2008 12:00,4270,6734,7524,6900
29/10/2008 13:00,6168,8375,11774,8594
29/10/2008 14:00,7322,7610,8946,6990
29/10/2008 15:00,4133,8040,7900,6604
29/10/2008 16:00,3688,8666,8663,6908
29/10/2008 17:00,4350,9236,12187,6431
29/10/2008 18:00,3983,6527,9090,5104
29/10/2008 19:00,2732,2787,4420,2516
29/10/2008 20:00,1994,1834,2793,1328
29/10/2008 21:00,1579,1357,1935,739
29/10/2008 22:00,2816,1151,1570,547
29/10/2008 23:00,1143,817,1276,306
30/10/2008 00:00,457,248,768,177
30/10/2008 01:00,242,154,303,76
30/10/2008 02:00,212,179,299,118
30/10/2008 03:00,147,320,395,88
30/10/2008 04:00,64,185,179,161
30/10/2008 05:00,150,234,337,343
30/10/2008 06:00,637,492,669,562
30/10/2008 07:00,1072,752,1531,968
30/10/2008 08:00,1597,1981,3692,1651
30/10/2008 09:00,2366,3021,3157,2838
30/10/2008 10:00,2412,3938,3006,4564
30/10/2008 11:00,2609,5696,4241,5425
30/10/2008 12:00,5381,7858,7450,6495
30/10/2008 13:00,7976,8920,11594,7966
30/10/2008 14:00,4028,8216,8655,6384
30/10/2008 15:00,3577,8377,8221,6969
30/10/2008 16:00,4214,8888,9547,7312
30/10/2008 17:00,5798,10934,13232,8159
30/10/2008 18:00,4618,7755,12369,7264
30/10/2008 19:00,3347,5548,8019,4392
30/10/2008 20:00,2187,3113,4784,3047
30/10/2008 21:00,1644,1820,2693,1488
30/10/2008 22:00,1538,1320,1828,554
30/10/2008 23:00,910,892,1420,320
31/10/2008 00:00,555,371,855,182
31/10/2008 01:00,302,288,321,95
31/10/2008 02:00,207,258,318,124
31/10/2008 03:00,311,314,325,109
31/10/2008 04:00,105,87,195,149
31/10/2008 05:00,167,113,320,333
31/10/2008 06:00,614,318,696,497
31/10/2008 07:00,1094,575,1601,909
31/10/2008 08:00,2145,1440,3347,1483
31/10/2008 09:00,1934,2467,3138,2379
31/10/2008 10:00,2849,5677,3425,4277
31/10/2008 11:00,4486,6044,5302,5046
31/10/2008 12:00,9833,5923,9242,6437
31/10/2008 13:00,11961,8218,13038,8328
31/10/2008 14:00,4476,8474,9588,7162
31/10/2008 15:00,4377,8782,9286,7786
31/10/2008 16:00,4748,9508,9953,8230
31/10/2008 17:00,5234,10466,12018,7766
31/10/2008 18:00,4016,8115,8783,5195
31/10/2008 19:00,2830,4770,4295,2389
31/10/2008 20:00,2813,3804,2815,1155
31/10/2008 21:00,2377,3227,2272,792
31/10/2008 22:00,2092,2802,2112,523
31/10/2008 23:00,1980,2025,1706,453
01/11/2008 00:00,1028,1158,1422,246
01/11/2008 01:00,572,431,917,167
01/11/2008 02:00,713,637,852,152
01/11/2008 03:00,959,1228,1511,169
01/11/2008 04:00,244,220,472,70
01/11/2008 05:00,133,92,152,130
01/11/2008 06:00,333,202,327,248
01/11/2008 07:00,538,303,528,390
01/11/2008 08:00,781,802,731,834
01/11/2008 09:00,1348,1540,1351,1818
01/11/2008 10:00,2570,3979,2908,4434
01/11/2008 11:00,2922,4290,6071,5471
01/11/2008 12:00,4124,5398,8597,7482
01/11/2008 13:00,4232,6889,10397,9271
01/11/2008 14:00,3701,7714,11126,8923
01/11/2008 15:00,3363,8600,10907,8819
01/11/2008 16:00,3639,8846,10266,8288
01/11/2008 17:00,4009,8776,9889,7592
01/11/2008 18:00,3334,6400,6646,4783
01/11/2008 19:00,2553,3929,3458,1971
01/11/2008 20:00,2314,2406,2436,911
01/11/2008 21:00,1701,2160,2068,792
01/11/2008 22:00,2072,1539,1888,536
01/11/2008 23:00,1396,1473,1699,381
02/11/2008 00:00,877,816,1418,235
02/11/2008 01:00,426,504,1071,189
02/11/2008 02:00,396,671,984,158
02/11/2008 03:00,391,769,1477,238
02/11/2008 04:00,135,214,737,79
02/11/2008 05:00,77,145,248,36
02/11/2008 06:00,164,148,215,118
02/11/2008 07:00,180,108,268,127
02/11/2008 08:00,376,168,338,161
02/11/2008 09:00,892,804,623,404
02/11/2008 10:00,1628,2323,1342,1916
02/11/2008 11:00,2379,2986,2848,2598
02/11/2008 12:00,3065,2691,5158,3869
02/11/2008 13:00,4667,3820,6883,5534
02/11/2008 14:00,2151,4707,6796,6309
02/11/2008 15:00,2465,5818,7631,6595
02/11/2008 16:00,2460,5506,7295,6007
02/11/2008 17:00,3057,6684,6973,4841
02/11/2008 18:00,2447,5241,4191,3283
02/11/2008 19:00,1980,2952,2304,1551
02/11/2008 20:00,1896,2111,1465,773
02/11/2008 21:00,1529,1465,974,522
02/11/2008 22:00,1297,1219,798,457
02/11/2008 23:00,715,602,626,301
03/11/2008 00:00,270,304,508,129
03/11/2008 01:00,137,241,321,65
03/11/2008 02:00,114,165,303,90
03/11/2008 03:00,96,99,360,93
03/11/2008 04:00,69,47,186,96
03/11/2008 05:00,164,102,251,212
03/11/2008 06:00,591,277,617,362
03/11/2008 07:00,1350,788,1218,544
03/11/2008 08:00,2378,2102,2481,975
03/11/2008 09:00,1964,3417,2415,1599
03/11/2008 10:00,2239,4738,2495,2138
03/11/2008 11:00,2851,4950,3995,3536
03/11/2008 12:00,3760,4990,5993,4438
03/11/2008 13:00,6329,6571,8807,5930
03/11/2008 14:00,2834,5368,7351,5638
03/11/2008 15:00,3529,6409,7441,6156
03/11/2008 16:00,3394,7221,7337,5741
03/11/2008 17:00,3838,8502,8609,5631
03/11/2008 18:00,3106,6090,5985,3468
03/11/2008 19:00,2142,3350,2932,1509
03/11/2008 20:00,1804,1986,1795,876
03/11/2008 21:00,1285,1228,1255,534
03/11/2008 22:00,1027,1035,1051,310
03/11/2008 23:00,936,893,756,158
04/11/2008 00:00,315,230,311,80
04/11/2008 01:00,148,137,131,41
04/11/2008 02:00,225,109,131,58
04/11/2008 03:00,199,176,125,96
04/11/2008 04:00,121,48,131,76
04/11/2008 05:00,196,134,236,202
04/11/2008 06:00,582,286,554,463
04/11/2008 07:00,1067,677,1042,734
04/11/2008 08:00,2489,2096,2403,1206
04/11/2008 09:00,2023,2329,2370,1712
04/11/2008 10:00,2174,2935,2581,3499
04/11/2008 11:00,2570,4025,3629,4535
04/11/2008 12:00,3160,5751,6019,5834
04/11/2008 13:00,3522,7279,9861,7089
04/11/2008 14:00,3508,5892,6821,6050
04/11/2008 15:00,2986,6023,6178,6217
04/11/2008 16:00,3460,7192,7126,6206
04/11/2008 17:00,4329,8951,9456,5960
04/11/2008 18:00,3350,6639,6749,3802
04/11/2008 19:00,2236,3880,3251,1635
04/11/2008 20:00,1811,2391,1959,927
04/11/2008 21:00,1377,1580,1448,597
04/11/2008 22:00,1339,1342,1148,337
04/11/2008 23:00,999,1040,872,211
05/11/2008 00:00,327,326,474,85
05/11/2008 01:00,180,170,196,45
05/11/2008 02:00,159,117,148,100
05/11/2008 03:00,243,111,170,99
05/11/2008 04:00,108,48,188,128
05/11/2008 05:00,197,109,277,288
05/11/2008 06:00,635,274,604,468
05/11/2008 07:00,1131,723,1297,899
05/11/2008 08:00,2478,1870,3281,1194
05/11/2008 09:00,2113,2456,2878,2410
05/11/2008 10:00,2013,3047,2785,4415
05/11/2008 11:00,3354,4663,3595,4829
05/11/2008 12:00,4558,5680,6975,6048
05/11/2008 13:00,3900,8627,10181,7413
05/11/2008 14:00,3197,7239,7277,6035
05/11/2008 15:00,3349,7455,6937,5702
05/11/2008 16:00,3535,8290,7904,6103
05/11/2008 17:00,4713,9679,10491,5672
05/11/2008 18:00,3608,7278,8080,4435
05/11/2008 19:00,2345,3759,3949,2177
05/11/2008 20:00,1958,2107,2263,1126
05/11/2008 21:00,1580,1584,1778,659
05/11/2008 22:00,1345,1166,1507,472
05/11/2008 23:00,907,722,1035,263
06/11/2008 00:00,505,338,662,137
06/11/2008 01:00,235,144,268,66
06/11/2008 02:00,196,143,243,94
06/11/2008 03:00,273,208,327,71
06/11/2008 04:00,119,72,186,135
06/11/2008 05:00,202,113,277,289
06/11/2008 06:00,575,303,626,455
06/11/2008 07:00,1099,767,1235,800
06/11/2008 08:00,2583,2382,3042,1306
06/11/2008 09:00,2132,2490,2663,2339
06/11/2008 10:00,2327,4104,2477,3899
06/11/2008 11:00,2598,4363,3397,4475
06/11/2008 12:00,3145,5825,6107,5267
06/11/2008 13:00,3826,8523,9843,6521
06/11/2008 14:00,3203,6944,6824,5096
06/11/2008 15:00,3586,7185,6480,5593
06/11/2008 16:00,3908,7966,7580,5907
06/11/2008 17:00,5575,6229,11153,6561
06/11/2008 18:00,3998,4427,10762,5819
06/11/2008 19:00,2693,2704,6912,3619
06/11/2008 20:00,2380,2098,4320,2485
06/11/2008 21:00,2023,869,2285,1176
06/11/2008 22:00,1624,536,1606,457
06/11/2008 23:00,1029,380,1186,262
07/11/2008 00:00,486,130,680,147
07/11/2008 01:00,369,85,285,73
07/11/2008 02:00,308,105,250,100
07/11/2008 03:00,304,88,271,92
07/11/2008 04:00,144,66,213,111
07/11/2008 05:00,190,58,283,287
07/11/2008 06:00,613,158,695,411
07/11/2008 07:00,1101,705,1437,747
07/11/2008 08:00,2778,2408,2980,1162
07/11/2008 09:00,2039,2437,2845,1929
07/11/2008 10:00,2405,4196,3079,3643
07/11/2008 11:00,3944,5420,4511,4180
07/11/2008 12:00,5560,5948,7932,5245
07/11/2008 13:00,6460,8052,11123,6786
07/11/2008 14:00,3475,7254,8009,5893
07/11/2008 15:00,3857,8401,7635,6338
07/11/2008 16:00,4248,8449,8608,6668
07/11/2008 17:00,4880,6917,10528,6289
07/11/2008 18:00,3896,4186,7930,4267
07/11/2008 19:00,2478,2686,3953,2056
07/11/2008 20:00,2535,1883,2568,1006
07/11/2008 21:00,1884,1206,2030,685
07/11/2008 22:00,2001,994,1862,447
07/11/2008 23:00,1576,724,1526,380
08/11/2008 00:00,891,462,1305,235
08/11/2008 01:00,564,286,865,164
08/11/2008 02:00,544,252,777,153
08/11/2008 03:00,475,252,1384,159
08/11/2008 04:00,199,72,354,68
08/11/2008 05:00,140,38,177,128
08/11/2008 06:00,321,138,371,234
08/11/2008 07:00,441,267,474,376
08/11/2008 08:00,874,929,764,790
08/11/2008 09:00,1401,2675,1365,1803
08/11/2008 10:00,2602,4706,2971,4313
08/11/2008 11:00,4869,6333,5871,5321
08/11/2008 12:00,4688,7109,8504,7069
08/11/2008 13:00,4023,8841,9823,8921
08/11/2008 14:00,3853,9363,10757,8376
08/11/2008 15:00,3766,9042,10376,8396
08/11/2008 16:00,3580,7499,9368,7932
08/11/2008 17:00,3488,3467,8675,7283
08/11/2008 18:00,3042,2226,5841,4606
08/11/2008 19:00,2544,1287,3017,1899
08/11/2008 20:00,3079,830,2091,841
08/11/2008 21:00,1569,538,1770,716
08/11/2008 22:00,1618,476,1696,490
08/11/2008 23:00,1593,367,1581,360
09/11/2008 00:00,723,203,1418,236
09/11/2008 01:00,498,223,1072,186
09/11/2008 02:00,499,147,956,161
09/11/2008 03:00,621,209,1465,224
09/11/2008 04:00,210,66,708,73
09/11/2008 05:00,64,21,210,35
09/11/2008 06:00,121,138,175,123
09/11/2008 07:00,96,88,262,130
09/11/2008 08:00,0,196,322,169
09/11/2008 09:00,0,572,627,459
09/11/2008 10:00,0,1463,1329,1921
09/11/2008 11:00,1681,2666,2934,2642
09/11/2008 12:00,2875,3249,4796,3992
09/11/2008 13:00,2755,4711,6299,5628
09/11/2008 14:00,3324,6720,6668,6392
09/11/2008 15:00,3985,7328,7371,6679
09/11/2008 16:00,4343,7396,6871,6079
09/11/2008 17:00,4567,3070,6784,4946
09/11/2008 18:00,3849,1847,4114,3361
09/11/2008 19:00,2595,1061,2070,1620
09/11/2008 20:00,1795,735,1412,803
09/11/2008 21:00,1380,681,924,527
09/11/2008 22:00,1051,514,727,454
09/11/2008 23:00,843,317,566,298
10/11/2008 00:00,321,99,525,137
10/11/2008 01:00,204,85,320,68
10/11/2008 02:00,140,124,349,94
10/11/2008 03:00,77,62,422,100
10/11/2008 04:00,96,47,202,94
10/11/2008 05:00,130,45,232,189
10/11/2008 06:00,492,323,518,328
10/11/2008 07:00,735,588,966,494
10/11/2008 08:00,0,1612,2014,905
10/11/2008 09:00,0,3556,2171,1589
10/11/2008 10:00,1867,5486,2413,2162
10/11/2008 11:00,4701,5274,3905,3507
10/11/2008 12:00,7610,5236,5872,4466
10/11/2008 13:00,9478,7475,8578,5925
10/11/2008 14:00,2837,7447,7200,5779
10/11/2008 15:00,2713,5896,6962,6361
10/11/2008 16:00,3109,7278,7153,5761
10/11/2008 17:00,4397,7122,8475,5605
10/11/2008 18:00,3094,4343,5795,3354
10/11/2008 19:00,1933,1566,2719,1450
10/11/2008 20:00,1355,959,1551,850
10/11/2008 21:00,1382,645,1242,513
10/11/2008 22:00,1069,451,1035,302
10/11/2008 23:00,824,272,915,148
11/11/2008 00:00,317,87,344,74
11/11/2008 01:00,96,37,165,41
11/11/2008 02:00,157,34,158,56
11/11/2008 03:00,147,98,126,102
11/11/2008 04:00,77,25,139,67
11/11/2008 05:00,152,45,219,181
11/11/2008 06:00,477,172,553,433
11/11/2008 07:00,811,599,1321,683
11/11/2008 08:00,0,1833,2833,1072
11/11/2008 09:00,0,2405,2477,1466
11/11/2008 10:00,853,4750,2690,3490
11/11/2008 11:00,4317,5020,3902,4613
11/11/2008 12:00,6084,5251,6424,6002
11/11/2008 13:00,8683,7036,10314,7257
11/11/2008 14:00,2278,6572,7368,6305
11/11/2008 15:00,2875,6972,6555,6457
11/11/2008 16:00,3519,7730,7659,6382
11/11/2008 17:00,4791,4736,9909,5949
11/11/2008 18:00,3639,4068,7110,3714
11/11/2008 19:00,2063,1848,3383,1611
11/11/2008 20:00,1721,1167,1881,904
11/11/2008 21:00,1300,889,1469,590
11/11/2008 22:00,1038,652,1088,333
11/11/2008 23:00,691,490,872,206
12/11/2008 00:00,261,270,488,69
12/11/2008 01:00,104,170,165,37
12/11/2008 02:00,96,136,167,83
12/11/2008 03:00,71,88,166,80
12/11/2008 04:00,31,42,170,105
12/11/2008 05:00,142,126,259,239
12/11/2008 06:00,499,318,576,387
12/11/2008 07:00,1297,729,1277,744
12/11/2008 08:00,3070,1636,2767,948
12/11/2008 09:00,2534,1910,2530,1960
12/11/2008 10:00,2176,2934,2606,3722
12/11/2008 11:00,2349,4311,3757,4021
12/11/2008 12:00,2811,5660,6492,5024
12/11/2008 13:00,3453,8122,9904,6160
12/11/2008 14:00,2719,6587,6930,5020
12/11/2008 15:00,2801,6969,6417,4702
12/11/2008 16:00,3269,8346,7146,5036
12/11/2008 17:00,4929,10083,10287,4667
12/11/2008 18:00,3566,7892,7740,3684
12/11/2008 19:00,2120,4591,3821,1811
12/11/2008 20:00,1836,2984,2281,938
12/11/2008 21:00,1334,1863,1652,542
12/11/2008 22:00,1205,1360,1429,391
12/11/2008 23:00,876,925,1140,217
13/11/2008 00:00,413,376,788,150
13/11/2008 01:00,141,220,413,70
13/11/2008 02:00,103,225,272,103
13/11/2008 03:00,173,250,357,77
13/11/2008 04:00,87,42,194,145
13/11/2008 05:00,165,95,290,307
13/11/2008 06:00,716,240,620,495
13/11/2008 07:00,1325,896,1162,865
13/11/2008 08:00,2616,2873,3189,1403
13/11/2008 09:00,2564,2960,2869,2537
13/11/2008 10:00,2689,3739,2665,4194
13/11/2008 11:00,2900,4837,3631,4836
13/11/2008 12:00,3545,6710,6674,5729
13/11/2008 13:00,4274,8400,10733,7072
13/11/2008 14:00,3709,6762,7746,5577
13/11/2008 15:00,3701,7434,7443,6118
13/11/2008 16:00,4280,8460,8662,6448
13/11/2008 17:00,4836,9617,11975,7153
13/11/2008 18:00,4062,6146,11616,6328
13/11/2008 19:00,2702,3264,7731,3890
13/11/2008 20:00,2480,2188,4853,2683
13/11/2008 21:00,1751,1431,2572,1283
13/11/2008 22:00,1579,824,1839,490
13/11/2008 23:00,1072,610,1555,282
14/11/2008 00:00,580,245,850,171
14/11/2008 01:00,255,337,371,87
14/11/2008 02:00,379,249,324,117
14/11/2008 03:00,363,381,318,107
14/11/2008 04:00,176,204,205,130
14/11/2008 05:00,181,94,283,331
14/11/2008 06:00,617,354,688,482
14/11/2008 07:00,1062,777,1568,873
14/11/2008 08:00,2112,1802,3108,1371
14/11/2008 09:00,2038,1992,2986,2261
14/11/2008 10:00,2331,4338,3330,4216
14/11/2008 11:00,5082,5628,4827,4881
14/11/2008 12:00,5729,6079,8590,6179
14/11/2008 13:00,4997,7721,12515,8005
14/11/2008 14:00,3982,7540,9169,6916
14/11/2008 15:00,3878,7720,8454,7447
14/11/2008 16:00,4246,8037,9446,7873
14/11/2008 17:00,5633,8342,11704,7423
14/11/2008 18:00,4254,7409,8774,5023
14/11/2008 19:00,2994,3560,4645,2386
14/11/2008 20:00,2457,2170,3059,1154
14/11/2008 21:00,2044,1872,2411,791
14/11/2008 22:00,1903,1699,2208,518
14/11/2008 23:00,1575,1410,1729,444
15/11/2008 00:00,829,720,1473,278
15/11/2008 01:00,550,617,1017,193
15/11/2008 02:00,485,491,1046,177
15/11/2008 03:00,350,857,1868,190
15/11/2008 04:00,156,188,427,81
15/11/2008 05:00,78,69,171,148
15/11/2008 06:00,272,218,435,278
15/11/2008 07:00,493,407,574,444
15/11/2008 08:00,1037,1041,897,947
15/11/2008 09:00,1637,2013,1628,2097
15/11/2008 10:00,2534,3613,3712,5037
15/11/2008 11:00,3535,5488,7666,6267
15/11/2008 12:00,4308,8234,10271,8452
15/11/2008 13:00,4505,8859,11889,10603
15/11/2008 14:00,5231,10223,12836,10034
15/11/2008 15:00,6927,10829,12425,10072
15/11/2008 16:00,7253,11069,11568,9464
15/11/2008 17:00,5660,9800,10956,8605
15/11/2008 18:00,3826,8482,7617,5437
15/11/2008 19:00,9808,4512,5041,2242
15/11/2008 20:00,7075,3109,4270,1000
15/11/2008 21:00,3858,2569,3384,853
15/11/2008 22:00,2900,1944,3082,581
15/11/2008 23:00,2165,1629,2953,419
16/11/2008 00:00,975,417,2108,237
16/11/2008 01:00,530,582,1456,191
16/11/2008 02:00,619,681,1274,163
16/11/2008 03:00,919,1000,2025,232
16/11/2008 04:00,182,168,866,77
16/11/2008 05:00,84,46,238,35
16/11/2008 06:00,203,94,231,124
16/11/2008 07:00,233,127,270,133
16/11/2008 08:00,366,245,380,168
16/11/2008 09:00,830,534,665,460
16/11/2008 10:00,1321,1263,1489,2003
16/11/2008 11:00,1741,2393,3265,2719
16/11/2008 12:00,2337,3418,5615,4094
16/11/2008 13:00,2303,4842,6970,5800
16/11/2008 14:00,2622,5585,7678,6607
16/11/2008 15:00,2771,6756,8196,6898
16/11/2008 16:00,3382,7714,8347,6228
16/11/2008 17:00,3858,6399,7958,5049
16/11/2008 18:00,3048,4029,5279,3452
16/11/2008 19:00,2316,2386,2992,1660
16/11/2008 20:00,1948,1759,1759,826
16/11/2008 21:00,1623,1545,1143,543
16/11/2008 22:00,1265,1126,960,473
16/11/2008 23:00,819,767,729,311
17/11/2008 00:00,304,109,326,102
17/11/2008 01:00,199,146,160,77
17/11/2008 02:00,143,162,126,63
17/11/2008 03:00,122,97,101,95
17/11/2008 04:00,68,48,111,99
17/11/2008 05:00,171,113,247,207
17/11/2008 06:00,609,296,673,354
17/11/2008 07:00,1214,808,1299,575
17/11/2008 08:00,2630,2355,3437,1283
17/11/2008 09:00,2170,2382,3020,2135
17/11/2008 10:00,2168,3120,2622,2705
17/11/2008 11:00,2664,4696,3260,3586
17/11/2008 12:00,3830,6735,5302,4455
17/11/2008 13:00,3875,7736,8005,5996
17/11/2008 14:00,2862,5518,5804,5239
17/11/2008 15:00,3229,6470,5750,5438
17/11/2008 16:00,3486,7573,6923,5912
17/11/2008 17:00,4245,8728,9673,5958
17/11/2008 18:00,2915,6474,6393,3915
17/11/2008 19:00,2122,2637,3066,1844
17/11/2008 20:00,1500,1514,1757,1051
17/11/2008 21:00,1015,1148,1277,609
17/11/2008 22:00,1027,1058,1005,364
17/11/2008 23:00,787,748,670,186
18/11/2008 00:00,282,92,346,73
18/11/2008 01:00,102,139,136,44
18/11/2008 02:00,138,123,130,61
18/11/2008 03:00,165,217,121,93
18/11/2008 04:00,101,68,116,82
18/11/2008 05:00,206,104,229,185
18/11/2008 06:00,534,291,565,435
18/11/2008 07:00,1118,676,1298,720
18/11/2008 08:00,2370,1801,2816,1013
18/11/2008 09:00,1784,1782,2576,1618
18/11/2008 10:00,2017,3134,2773,3457
18/11/2008 11:00,2324,3682,3967,4780
18/11/2008 12:00,3030,6011,6501,6318
18/11/2008 13:00,4655,7181,10227,7675
18/11/2008 14:00,2822,6110,7698,6961
18/11/2008 15:00,2998,6569,6920,7129
18/11/2008 16:00,3144,7178,7987,6920
18/11/2008 17:00,4883,8897,10127,6217
18/11/2008 18:00,3636,7118,6862,3808
18/11/2008 19:00,2061,3558,3418,1610
18/11/2008 20:00,1572,2042,1925,922
18/11/2008 21:00,1341,1521,1498,612
18/11/2008 22:00,1022,1151,1179,334
18/11/2008 23:00,640,736,954,217
19/11/2008 00:00,296,134,545,85
19/11/2008 01:00,113,148,206,46
19/11/2008 02:00,96,83,179,104
19/11/2008 03:00,121,152,176,99
19/11/2008 04:00,96,71,210,126
19/11/2008 05:00,181,114,276,296
19/11/2008 06:00,484,322,615,474
19/11/2008 07:00,1015,758,1323,911
19/11/2008 08:00,2238,2047,2791,1190
19/11/2008 09:00,1937,2037,2581,2363
19/11/2008 10:00,1944,2663,2768,4574
19/11/2008 11:00,2162,3842,3651,4944
19/11/2008 12:00,2848,6362,6545,6189
19/11/2008 13:00,3538,7670,10415,7634
19/11/2008 14:00,3146,6275,7477,6215
19/11/2008 15:00,3331,7421,6724,5857
19/11/2008 16:00,3779,8033,7894,6215
19/11/2008 17:00,5249,9904,10925,5776
19/11/2008 18:00,5240,7860,8443,4554
19/11/2008 19:00,3134,4111,4234,2240
19/11/2008 20:00,1747,2049,2301,1168
19/11/2008 21:00,1436,1613,1827,668
19/11/2008 22:00,5027,1389,1774,486
19/11/2008 23:00,1522,783,1395,271
20/11/2008 00:00,635,140,861,162
20/11/2008 01:00,171,98,317,74
20/11/2008 02:00,186,157,289,111
20/11/2008 03:00,184,398,431,82
20/11/2008 04:00,61,114,181,155
20/11/2008 05:00,168,136,323,331
20/11/2008 06:00,587,348,624,533
20/11/2008 07:00,1228,830,1400,927
20/11/2008 08:00,2345,1858,3282,1536
20/11/2008 09:00,1819,1763,2985,2719
20/11/2008 10:00,1923,2747,2792,4462
20/11/2008 11:00,3151,3915,3777,5195
